name;avg_pds;best_pds;DS;NA;MW;inchikey;smiles
HIBDRP.xaa_ZINC000570005235_22;-10.5623466;-11.01828;-9.794;60;406.53;OMDWKLJOFALFBQ-ZFJSRUIDSA-P;[H]c1c([H])c([H])c(C([H])([H])[N@@+]2([H])C([H])([H])[C@@]3([H])C([H])([H])C([H])([H])[C@@]([H])([N+]([H])([H])C([H])([H])C([H])([H])c4c([H])n([H])c5c([H])c([H])c([N+](=O)[O-])c([H])c45)[C@]3([H])C2([H])[H])c([H])c1[H]
HIBDRP.xaa_ZINC000540145338_32;-10.1652106;-10.678715;-10.129;65;426.561;GUTSCAWPJHXLJQ-SVFBPWRDSA-P;[H]c1c([H])c([H])c(C([H])([H])[N@+]2([H])C([H])([H])[C@]([H])(C([H])([H])C([H])([H])[N+]([H])([H])[C@]([H])(C([H])([H])[H])C([H])([H])C(=O)N([H])c3c([H])c([H])c([H])c([N+](=O)[O-])c3[H])C([H])([H])[C@]2([H])C([H])([H])[H])c([H])c1[H]
HIBDRP.xaa_ZINC000540145336_33;-10.4963266;-11.03789;-10.344;65;426.561;GUTSCAWPJHXLJQ-SBHAEUEKSA-P;[H]c1c([H])c([H])c(C([H])([H])[N@+]2([H])C([H])([H])[C@@]([H])(C([H])([H])C([H])([H])[N+]([H])([H])[C@]([H])(C([H])([H])[H])C([H])([H])C(=O)N([H])c3c([H])c([H])c([H])c([N+](=O)[O-])c3[H])C([H])([H])[C@@]2([H])C([H])([H])[H])c([H])c1[H]
HIBDRP.xaa_ZINC000540145334_34;-10.4958178;-11.420885;-10.225;65;426.561;GUTSCAWPJHXLJQ-DYXWJJEUSA-P;[H]c1c([H])c([H])c(C([H])([H])[N@+]2([H])C([H])([H])[C@@]([H])(C([H])([H])C([H])([H])[N+]([H])([H])[C@]([H])(C([H])([H])[H])C([H])([H])C(=O)N([H])c3c([H])c([H])c([H])c([N+](=O)[O-])c3[H])C([H])([H])[C@]2([H])C([H])([H])[H])c([H])c1[H]
HIBDRP.xaa_ZINC000540145337_35;-10.2146678;-11.056615;-10.672;65;426.561;GUTSCAWPJHXLJQ-SFHLNBCPSA-P;[H]c1c([H])c([H])c(C([H])([H])[N@+]2([H])C([H])([H])[C@]([H])(C([H])([H])C([H])([H])[N+]([H])([H])[C@]([H])(C([H])([H])[H])C([H])([H])C(=O)N([H])c3c([H])c([H])c([H])c([N+](=O)[O-])c3[H])C([H])([H])[C@@]2([H])C([H])([H])[H])c([H])c1[H]
HIBDRP.xaa_ZINC000238011238_61;-10.2652052;-10.981774;-10.463;60;419.529;KLGSLBHQQAOZBP-SFHVURJKSA-P;[H]c1c([H])c([H])c(-n2nc(-c3c([H])c([H])c([N+](=O)[O-])c([H])c3[H])c(C([H])([H])[N+]([H])([H])C([H])([H])[C@]3([H])C([H])([H])C([H])([H])[N@@+]([H])(C4([H])C([H])([H])C4([H])[H])C3([H])[H])c2[H])c([H])c1[H]
HIBDRP.xaa_ZINC000238011324_62;-10.2369014;-11.234562;-10.029;60;419.529;KLGSLBHQQAOZBP-GOSISDBHSA-P;[H]c1c([H])c([H])c(-n2nc(-c3c([H])c([H])c([N+](=O)[O-])c([H])c3[H])c(C([H])([H])[N+]([H])([H])C([H])([H])[C@@]3([H])C([H])([H])C([H])([H])[N@@+]([H])(C4([H])C([H])([H])C4([H])[H])C3([H])[H])c2[H])c([H])c1[H]
HIBDRP.xaa_ZINC000443605140_75;-10.233871;-10.457646;-10.214;64;414.55;MMSPXOIIZZEOBI-UHFFFAOYSA-P;[H]c1nc(C([H])([H])C([H])([H])[N@+]2([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])C([H])([H])C([H])([H])[N+]3([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])oc1-c1c([H])c([H])c([H])c([N+](=O)[O-])c1[H]
HIBDRP.xaa_ZINC000478036531_79;-10.3159474;-10.909924;-10.676;68;418.582;LLNTXUMNRMSVDI-IBGZPJMESA-P;[H]c1c([H])c(C([H])([H])[H])c(N([H])C(=O)C([H])([H])C([H])([H])[N@+]2([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])C([H])([H])[N@@+]3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]3([H])C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c1[N+](=O)[O-]
HIBDRP.xaa_ZINC000478036532_83;-10.3954696;-10.895642;-10.554;68;418.582;LLNTXUMNRMSVDI-LJQANCHMSA-P;[H]c1c([H])c(C([H])([H])[H])c(N([H])C(=O)C([H])([H])C([H])([H])[N@+]2([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])C([H])([H])[N@@+]3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@@]3([H])C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c1[N+](=O)[O-]
HIBDRP.xaa_ZINC000478057375_96;-10.1025342;-10.689653;-10.182;68;418.582;WPCPODWRLCGKFO-LJQANCHMSA-P;[H]c1c([H])c([N+](=O)[O-])c([H])c(C([H])([H])[H])c1N([H])C(=O)C([H])([H])C([H])([H])[N@+]1([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])C([H])([H])[N@@+]2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@@]2([H])C([H])([H])[H])C([H])([H])C1([H])[H]
HIBDRP.xaa_ZINC000478057371_97;-10.0151574;-10.69223;-9.801;68;418.582;WPCPODWRLCGKFO-IBGZPJMESA-P;[H]c1c([H])c([N+](=O)[O-])c([H])c(C([H])([H])[H])c1N([H])C(=O)C([H])([H])C([H])([H])[N@+]1([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])C([H])([H])[N@@+]2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])C([H])([H])[H])C([H])([H])C1([H])[H]
HIBDRP.xaa_ZINC000478063817_98;-10.397074;-10.831246;-10.291;68;418.582;UHQRRMSETQCHGZ-GOSISDBHSA-P;[H]c1c([H])c(N([H])C(=O)C([H])([H])C([H])([H])[N@+]2([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])C([H])([H])[N@@+]3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@@]3([H])C([H])([H])[H])C([H])([H])C2([H])[H])c(C([H])([H])[H])c([N+](=O)[O-])c1[H]
HIBDRP.xaa_ZINC000478063821_99;-10.3009962;-10.60792;-10.567;68;418.582;UHQRRMSETQCHGZ-SFHVURJKSA-P;[H]c1c([H])c(N([H])C(=O)C([H])([H])C([H])([H])[N@+]2([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])C([H])([H])[N@@+]3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]3([H])C([H])([H])[H])C([H])([H])C2([H])[H])c(C([H])([H])[H])c([N+](=O)[O-])c1[H]
HIBDRP.xaa_ZINC000515756610_110;-10.1132656;-10.847863;-10.398;65;426.561;OTRPQBGVOBRMOA-PKOBYXMFSA-P;[H]c1c([H])c(N([H])C(=O)[C@@]([H])(C([H])([H])[H])[N+]([H])([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2C([H])([H])[N@+]2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])C([H])([H])[H])c(C([H])([H])[H])c([N+](=O)[O-])c1[H]
HIBDRP.xaa_ZINC000550882161_140;-10.0697388;-10.208309;-10.227;66;425.573;IZVULVANSXMVAC-RBBKRZOGSA-P;[H]c1c([H])c([H])c(C([H])([H])[N@+]2([H])C([H])([H])C3(C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])[C@]([H])(C([H])([H])[N+]([H])([H])[C@]([H])(c3c([H])c([N+](=O)[O-])c([H])c([H])c3C([H])([H])[H])C([H])([H])[H])C2([H])[H])c([H])c1[H]
HIBDRP.xaa_ZINC000550882159_141;-10.0887384;-10.453049;-10.516;66;425.573;IZVULVANSXMVAC-IFMALSPDSA-P;[H]c1c([H])c([H])c(C([H])([H])[N@+]2([H])C([H])([H])C3(C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])[C@]([H])(C([H])([H])[N+]([H])([H])[C@@]([H])(c3c([H])c([N+](=O)[O-])c([H])c([H])c3C([H])([H])[H])C([H])([H])[H])C2([H])[H])c([H])c1[H]
HIBDRP.xaa_ZINC000551263045_167;-10.0459538;-10.400577;-10.212;66;425.573;LDEUYFHGFZAXMW-NFBKMPQASA-P;[H]c1c([H])c([H])c(C([H])([H])[N@+]2([H])C([H])([H])C3(C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])[C@]([H])(C([H])([H])[N+]([H])([H])[C@@]([H])(c3c([H])c([H])c(C([H])([H])[H])c([N+](=O)[O-])c3[H])C([H])([H])[H])C2([H])[H])c([H])c1[H]
HIBDRP.xaa_ZINC000532511847_177;-10.6582999;-11.06346;-10.978;64;414.55;VIYKLIRHTIRSIO-LJQANCHMSA-P;[H]c1nc(C([H])([H])C([H])([H])[N@@+]2([H])C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])[N@+]3([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])[H])C([H])([H])C3([H])[H])C2([H])[H])oc1-c1c([H])c([H])c([H])c([N+](=O)[O-])c1[H]
HIBDRP.xaa_ZINC000532511846_178;-10.3044654;-10.782255;-10.951;64;414.55;VIYKLIRHTIRSIO-IBGZPJMESA-P;[H]c1nc(C([H])([H])C([H])([H])[N@@+]2([H])C([H])([H])C([H])([H])C([H])([H])[C@]([H])(C([H])([H])[N@+]3([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])[H])C([H])([H])C3([H])[H])C2([H])[H])oc1-c1c([H])c([H])c([H])c([N+](=O)[O-])c1[H]
HIBDRP.xaa_ZINC000521823134_180;-10.1383316;-10.674972;-10.502;62;421.545;JFMOLZGBEFQOIE-IBGZPJMESA-P;[H]c1c([H])c([H])c(-n2nc(-c3c([H])c([H])c([N+](=O)[O-])c([H])c3[H])c(C([H])([H])[N+]([H])([H])C([H])([H])[C@]([H])(C([H])([H])[H])C([H])([H])[N+]3([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c2[H])c([H])c1[H]
HIBDRP.xaa_ZINC000481175116_190;-10.2350494;-10.812193;-9.813;61;422.529;LWLICZOTMVNXMR-GCJKJVERSA-P;[H]c1nc(C([H])([H])C([H])([H])[N+]([H])([H])[C@@]2([H])C([H])([H])C([H])([H])[N@@+]([H])(C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])[C@@]2([H])C([H])([H])[H])oc1-c1c([H])c([H])c([H])c([N+](=O)[O-])c1[H]
HIBDRP.xaa_ZINC000481175121_192;-10.1634152;-10.913385;-10.591;61;422.529;LWLICZOTMVNXMR-XMSQKQJNSA-P;[H]c1nc(C([H])([H])C([H])([H])[N+]([H])([H])[C@]2([H])C([H])([H])C([H])([H])[N@@+]([H])(C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])[C@@]2([H])C([H])([H])[H])oc1-c1c([H])c([H])c([H])c([N+](=O)[O-])c1[H]
HIBDRP.xaa_ZINC000481175119_193;-10.1686418;-10.756988;-10.43;61;422.529;LWLICZOTMVNXMR-PGRDOPGGSA-P;[H]c1nc(C([H])([H])C([H])([H])[N+]([H])([H])[C@]2([H])C([H])([H])C([H])([H])[N@@+]([H])(C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])[C@]2([H])C([H])([H])[H])oc1-c1c([H])c([H])c([H])c([N+](=O)[O-])c1[H]
HIBDRP.xaa_ZINC000433282728_216;-10.1776199;-10.4405365;-10.27;63;411.546;NGCQVGOPTAWVAA-HSZRJFAPSA-P;[H]O[C@]1([H])C([H])([H])C([H])([H])[N@@+]([H])(C([H])([H])c2c([H])c([H])c([H])c([H])c2C([H])([H])[N+]([H])([H])[C@@]2([H])c3c([H])c([N+](=O)[O-])c([H])c([H])c3C(C([H])([H])[H])(C([H])([H])[H])C2([H])[H])C([H])([H])C1([H])[H]
HIBDRP.xaa_ZINC000433282729_217;-10.022023;-10.518211;-10.746;63;411.546;NGCQVGOPTAWVAA-QHCPKHFHSA-P;[H]O[C@]1([H])C([H])([H])C([H])([H])[N@@+]([H])(C([H])([H])c2c([H])c([H])c([H])c([H])c2C([H])([H])[N+]([H])([H])[C@]2([H])c3c([H])c([N+](=O)[O-])c([H])c([H])c3C(C([H])([H])[H])(C([H])([H])[H])C2([H])[H])C([H])([H])C1([H])[H]
HIBDRP.xaa_ZINC000532950081_225;-10.372212199999998;-10.642748;-11.053;64;414.55;XUAOKHNVDMWUTK-LJQANCHMSA-P;[H]c1nc(C([H])([H])C([H])([H])[N@+]2([H])C([H])([H])C([H])([H])C([H])([H])[C@]([H])(C([H])([H])[N+]3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C2([H])[H])oc1-c1c([H])c([H])c([H])c([N+](=O)[O-])c1[H]
HIBDRP.xaa_ZINC000532950080_226;-10.4198336;-10.652942;-11.05;64;414.55;XUAOKHNVDMWUTK-IBGZPJMESA-P;[H]c1nc(C([H])([H])C([H])([H])[N@+]2([H])C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])[N+]3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C2([H])[H])oc1-c1c([H])c([H])c([H])c([N+](=O)[O-])c1[H]
HIBDRP.xaa_ZINC000503893626_259;-10.326985;-11.002847;-10.412;62;421.545;NYOHEKREIKCPNI-UHFFFAOYSA-P;[H]c1c([H])c([H])c(-n2nc(-c3c([H])c([H])c([N+](=O)[O-])c([H])c3[H])c(C([H])([H])[N+]([H])([H])C([H])([H])[C@]3(C([H])([H])[H])C([H])([H])C([H])([H])[N@@+]([H])(C([H])([H])[H])C([H])([H])C3([H])[H])c2[H])c([H])c1[H]
HIBDRP.xaa_ZINC000236817262_279;-10.2723914;-10.76563;-9.748;62;421.545;ITIRUWOSARGFLP-LJQANCHMSA-P;[H]c1c([H])c([H])c(-n2nc(-c3c([H])c([H])c([N+](=O)[O-])c([H])c3[H])c(C([H])([H])[N+]([H])([H])C([H])([H])[C@@]3([H])C([H])([H])C([H])([H])[N@@+]([H])(C([H])([H])C([H])([H])C([H])([H])[H])C3([H])[H])c2[H])c([H])c1[H]
HIBDRP.xaa_ZINC000236816964_280;-10.4016162;-10.860673;-9.903;62;421.545;ITIRUWOSARGFLP-IBGZPJMESA-P;[H]c1c([H])c([H])c(-n2nc(-c3c([H])c([H])c([N+](=O)[O-])c([H])c3[H])c(C([H])([H])[N+]([H])([H])C([H])([H])[C@]3([H])C([H])([H])C([H])([H])[N@@+]([H])(C([H])([H])C([H])([H])C([H])([H])[H])C3([H])[H])c2[H])c([H])c1[H]
HIBDRP.xaa_ZINC000236836885_282;-10.179416;-10.789302;-9.642;62;421.545;RIOBHHMORHBROU-LJQANCHMSA-P;[H]c1c([H])c([H])c(-n2nc(-c3c([H])c([H])c([N+](=O)[O-])c([H])c3[H])c(C([H])([H])[N+]([H])([H])C([H])([H])[C@@]3([H])C([H])([H])C([H])([H])C([H])([H])[N@@+]([H])(C([H])([H])C([H])([H])[H])C3([H])[H])c2[H])c([H])c1[H]
HIBDRP.xaa_ZINC000236836595_283;-10.2554938;-10.928125;-10.233;62;421.545;RIOBHHMORHBROU-IBGZPJMESA-P;[H]c1c([H])c([H])c(-n2nc(-c3c([H])c([H])c([N+](=O)[O-])c([H])c3[H])c(C([H])([H])[N+]([H])([H])C([H])([H])[C@]3([H])C([H])([H])C([H])([H])C([H])([H])[N@@+]([H])(C([H])([H])C([H])([H])[H])C3([H])[H])c2[H])c([H])c1[H]
HIBDRP.xaa_ZINC000237065020_300;-10.6323968;-10.911396;-10.72;62;421.545;KSGPVHTXBBNHRZ-UHFFFAOYSA-P;[H]c1c([H])c([H])c(-n2nc(-c3c([H])c([H])c([N+](=O)[O-])c([H])c3[H])c(C([H])([H])[N+]([H])([H])C([H])([H])C([H])([H])[C@]3([H])C([H])([H])C([H])([H])[N@@+]([H])(C([H])([H])[H])C([H])([H])C3([H])[H])c2[H])c([H])c1[H]
HEAARP.xaa_ZINC000082136735_19;-10.0674934;-10.816112;-9.899;71;413.63;QSWMSPFZFOJOHC-NRFANRHFSA-Q;[H]c1c([H])c([H])c2c(c1[H])C([H])([H])C([H])([N@+]1([H])C([H])([H])C([H])([H])[C@@]([H])([N@+]3([H])C([H])([H])C([H])([H])C([H])([H])[C@]([H])(C(=O)N([H])C4([H])C([H])([H])C([H])([H])[N+]([H])([H])C([H])([H])C4([H])[H])C3([H])[H])C([H])([H])C1([H])[H])C2([H])[H]
HGBARM.xaa_ZINC000100811527_92;-10.3482747;-10.761765;-9.908;36;415.323;BKHSDLWFIAYXPL-UHFFFAOYSA-M;[H]c1c([H])c(-c2nnc([N-]C(=O)c3c([H])c([H])c([N+](=O)[O-])c([H])c3[N+](=O)[O-])s2)c([H])c([N+](=O)[O-])c1[H]
HGBARM.xaa_ZINC000003146423_271;-10.264567199999998;-10.54009;-10.37;42;415.337;QBZQMQFNHMJFRY-UHFFFAOYSA-M;[H]c1c([H])c(C(=O)[O-])c([H])c(N2C(=O)c3c([H])c([H])c(C(=O)c4c([H])c([H])c([H])c([N+](=O)[O-])c4[H])c([H])c3C2=O)c1[H]
HHBARM.xaa_ZINC000036009212_31;-10.2263186;-10.735994;-10.409;41;420.313;JBBSDZDZQVKLLG-UHFFFAOYSA-M;[H]c1c([H])c(Oc2c([H])c([H])c3c(c2[H])C(=O)N(c2c([H])c([N+](=O)[O-])c([H])c([H])c2[O-])C3=O)c([H])c([N+](=O)[O-])c1[H]
HHBARM.xaa_ZINC000004506684_164;-10.1197309;-10.320964;-9.229;44;404.358;FYXVQXXQPFETKN-UHFFFAOYSA-M;[H]c1c([H])c(C(=O)[O-])c([H])c(N([H])C(=O)c2c([H])c([H])c([H])c(N([H])C(=O)c3c([H])c([H])c([H])c([N+](=O)[O-])c3[H])c2[H])c1[H]
HHBARM.xaa_ZINC000020849670_168;-10.0916642;-10.364232;-9.289;40;404.318;IARWLSUQHTUXAN-UHFFFAOYSA-M;[H]c1c([H])c(-c2nc3nn([H])c(-c4c([H])c([H])c([H])c([N+](=O)[O-])c4[H])c3c(C(=O)[O-])c2[H])c([H])c([N+](=O)[O-])c1[H]
HGBBRM.xaa_ZINC000146480388_135;-10.343486000000002;-10.592333;-10.091;37;414.331;RBHZNXNRNRKSCW-RZNTYIFUSA-M;[H]/C(=C1/SC(=O)[N-]C1=O)c1c([H])c([H])c([H])c(OC(=O)c2c([H])c([N+](=O)[O-])c([H])c([N+](=O)[O-])c2[H])c1[H]
HFAARP.xaa_ZINC000082106921_11;-10.0483334;-10.596419;-10.669;72;414.638;VWZISELRCJTGMF-QHCPKHFHSA-P;[H]c1c([H])c([H])c(C([H])([H])C([H])([H])N2C([H])([H])C([H])([H])C([H])([N@+]3([H])C([H])([H])C([H])([H])C([H])([H])[C@]([H])(C(=O)N4C([H])([H])C([H])([H])C([H])(C([H])([H])[N+]([H])([H])[H])C([H])([H])C4([H])[H])C3([H])[H])C([H])([H])C2([H])[H])c([H])c1[H]
HFAARP.xaa_ZINC000082106922_12;-10.152798;-10.27571;-9.795;72;414.638;VWZISELRCJTGMF-HSZRJFAPSA-P;[H]c1c([H])c([H])c(C([H])([H])C([H])([H])N2C([H])([H])C([H])([H])C([H])([N@+]3([H])C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(C(=O)N4C([H])([H])C([H])([H])C([H])(C([H])([H])[N+]([H])([H])[H])C([H])([H])C4([H])[H])C3([H])[H])C([H])([H])C2([H])[H])c([H])c1[H]
HFAARP.xaa_ZINC000082107185_13;-10.057567;-10.599649;-9.92;72;414.638;HIRLMPOTUSVEON-QHCPKHFHSA-P;[H]c1c([H])c([H])c(C([H])([H])C([H])([H])N2C([H])([H])C([H])([H])C([H])([N@+]3([H])C([H])([H])C([H])([H])C([H])([H])[C@]([H])(C(=O)N([H])C([H])([H])C4([H])C([H])([H])C([H])([H])[N+]([H])([H])C([H])([H])C4([H])[H])C3([H])[H])C([H])([H])C2([H])[H])c([H])c1[H]
HFAARP.xaa_ZINC000082107186_14;-10.0924071;-10.68588;-9.707;72;414.638;HIRLMPOTUSVEON-HSZRJFAPSA-P;[H]c1c([H])c([H])c(C([H])([H])C([H])([H])N2C([H])([H])C([H])([H])C([H])([N@+]3([H])C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(C(=O)N([H])C([H])([H])C4([H])C([H])([H])C([H])([H])[N+]([H])([H])C([H])([H])C4([H])[H])C3([H])[H])C([H])([H])C2([H])[H])c([H])c1[H]
HFAARP.xaa_ZINC000082127211_15;-10.3143514;-10.790365;-10.076;73;415.646;RZPNDYYOBZNRAO-JOCHJYFZSA-Q;[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])[N@+]2([H])C([H])([H])C([H])([H])[C@@]([H])([N@+]3([H])C([H])([H])C([H])([H])[C@@]([H])(C(=O)N4C([H])([H])C([H])([H])[C@]([H])(C([H])([H])[N+]([H])([H])[H])C4([H])[H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])c([H])c1[H]
HFAARP.xaa_ZINC000082127215_16;-10.2290879;-10.856916;-9.712;73;415.646;RZPNDYYOBZNRAO-QFIPXVFZSA-Q;[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])[N@+]2([H])C([H])([H])C([H])([H])[C@@]([H])([N@+]3([H])C([H])([H])C([H])([H])[C@@]([H])(C(=O)N4C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])[N+]([H])([H])[H])C4([H])[H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])c([H])c1[H]
HFAARP.xaa_ZINC000082145788_19;-10.1453774;-10.503001;-9.785;73;415.646;DOIGUJPQRVLZHU-UHFFFAOYSA-Q;[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])[N@+]2([H])C([H])([H])C([H])([H])[C@@]([H])([N@+]3([H])C([H])([H])C([H])([H])[C@@]([H])(C(=O)N4C([H])([H])C([H])([H])C([H])([N+]([H])([H])[H])C([H])([H])C4([H])[H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])c([H])c1[H]
HFAARP.xaa_ZINC000244595016_27;-10.5288758;-11.247743;-9.881;73;415.646;DMXWRNSWEQLEGV-RJGXRXQPSA-Q;[H]c1c([H])c([H])c(C([H])([H])C([H])([H])[N@+]2([H])C([H])([H])C([H])([H])[C@@]([H])([N@+]3([H])C([H])([H])C([H])([H])C([H])([H])[C@]([H])(C(=O)N([H])[C@]4([H])C([H])([H])C([H])([H])[C@]([H])([N+]([H])([H])[H])C([H])([H])C4([H])[H])C3([H])[H])C([H])([H])C2([H])[H])c([H])c1[H]
HFAARP.xaa_ZINC000244595017_28;-10.5630888;-11.01693;-10.217;73;415.646;DMXWRNSWEQLEGV-ZLNRFVROSA-Q;[H]c1c([H])c([H])c(C([H])([H])C([H])([H])[N@+]2([H])C([H])([H])C([H])([H])[C@@]([H])([N@+]3([H])C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(C(=O)N([H])[C@]4([H])C([H])([H])C([H])([H])[C@]([H])([N+]([H])([H])[H])C([H])([H])C4([H])[H])C3([H])[H])C([H])([H])C2([H])[H])c([H])c1[H]
HGBAMN.xaa_ZINC000100811527_53;-10.0408702;-10.551176;-9.316;37;416.331;BKHSDLWFIAYXPL-UHFFFAOYSA-N;[H]c1c([H])c(-c2nnc(N([H])C(=O)c3c([H])c([H])c([N+](=O)[O-])c([H])c3[N+](=O)[O-])s2)c([H])c([N+](=O)[O-])c1[H]
HKEBRO.xaa_ZINC000031842282_219;-10.0060758;-12.344231;-9.317;75;413.674;LRPQGJDBBJVAQC-ZQZMJUSDSA-O;[H][N+](=C1N(C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C(=NC2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])N1C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]
HIEBMN.xaa_ZINC000004595649_96;-10.474489600000002;-10.583166;-10.175;50;413.441;WIGUAOLHAHQBQS-WNAAXNPUSA-N;[H]c1c(/N=N/C([H])([H])c2c([H])c([H])c([H])c([N+](=O)[O-])c2[H])nc(-c2c([H])c([H])c([H])c([H])c2[H])nc1-n1nc(C([H])([H])[H])c([H])c1C([H])([H])[H]
HBBDRO.xaa_ZINC000603910177_7;-10.2580815;-10.689406;-10.753;55;424.503;LXJMTAYKMOTABQ-GJZGRUSLSA-O;[H]c1c([H])c([N+](=O)[O-])c([H])c(S(=O)(=O)N2C([H])([H])C([H])([H])N(C(=O)C([H])([H])N3C([H])([H])[C@]4([H])C([H])([H])[N+]([H])([H])C([H])([H])[C@@]4([H])C3([H])[H])C([H])([H])C2([H])[H])c1[H]
HBBDRO.xaa_ZINC000603910176_10;-10.0025746;-10.386499;-10.386;55;424.503;LXJMTAYKMOTABQ-GASCZTMLSA-O;[H]c1c([H])c([N+](=O)[O-])c([H])c(S(=O)(=O)N2C([H])([H])C([H])([H])N(C(=O)C([H])([H])N3C([H])([H])[C@@]4([H])C([H])([H])[N+]([H])([H])C([H])([H])[C@@]4([H])C3([H])[H])C([H])([H])C2([H])[H])c1[H]
HBBDRO.xaa_ZINC000603910240_11;-10.4252516;-10.774441;-10.684;55;424.503;LXJMTAYKMOTABQ-HUUCEWRRSA-O;[H]c1c([H])c([N+](=O)[O-])c([H])c(S(=O)(=O)N2C([H])([H])C([H])([H])N(C(=O)C([H])([H])N3C([H])([H])[C@@]4([H])C([H])([H])[N+]([H])([H])C([H])([H])[C@]4([H])C3([H])[H])C([H])([H])C2([H])[H])c1[H]
HBBDRO.xaa_ZINC000582736807_310;-10.098313999999998;-10.879226;-11.0;50;412.448;JHKSCRBJTVQBRG-JSGCOSHPSA-O;[H]c1c([H])c([N+](=O)[O-])c([H])c(S(=O)(=O)N([H])C([H])([H])C([H])([H])C(=O)N2C([H])([H])C([H])([H])N3C(=O)[C@@]([H])([N+]([H])([H])[H])C([H])([H])[C@@]3([H])C2([H])[H])c1[H]
HBBDRO.xaa_ZINC000582736809_311;-10.1178122;-10.657616;-7.397;50;412.448;JHKSCRBJTVQBRG-TZMCWYRMSA-O;[H]c1c([H])c([N+](=O)[O-])c([H])c(S(=O)(=O)N([H])C([H])([H])C([H])([H])C(=O)N2C([H])([H])C([H])([H])N3C(=O)[C@]([H])([N+]([H])([H])[H])C([H])([H])[C@]3([H])C2([H])[H])c1[H]
HGADRP.xaa_ZINC001164841001_130;-10.0078712;-10.77511;-9.62;68;423.605;UHSFIZMDHUQSNE-JOCHJYFZSA-P;[H]c1nc(N2C([H])([H])C([H])([H])C3(OC([H])([H])[C@]([H])([N@+]([H])(C([H])([H])[H])C([H])([H])c4c([H])c([H])c([H])c([H])c4[H])C3([H])[H])C([H])([H])C2([H])[H])nc(C2([H])C([H])([H])C([H])([H])[N+]([H])([H])C([H])([H])C2([H])[H])c1[H]
HFEBRM.xaa_ZINC000015017479_18;-10.0530592;-10.29116;-8.828;41;407.326;HABAHLXKHIYDDX-RELWKKBWSA-M;[H]c1c([N+](=O)[O-])c([H])c(C([H])([H])/N=N/c2nnc3c4c([H])c(C([H])([H])[H])c([H])c([H])c4n([H])c3n2)c([O-])c1[N+](=O)[O-]
